,regimen,sid,day,mean,SE,error,lower,upper,p_value,imp,p_imp
0,AP,1611,1.0,0.67,0.023,0.0,0.645,0.692,0.0,17.777,0.0
1,AP,1611,1.0612244898,0.675,0.023,0.0,0.652,0.697,0.0,17.777,0.0
2,AP,1611,1.12244897959,0.68,0.022,0.0,0.656,0.701,0.0,17.777,0.0
3,AP,1611,1.18367346939,0.684,0.021,0.0,0.666,0.709,0.0,17.777,0.0
4,AP,1611,1.24489795918,0.689,0.021,0.0,0.672,0.714,0.0,17.777,0.0
5,AP,1611,1.30612244898,0.694,0.021,0.0,0.675,0.716,0.0,17.777,0.0
6,AP,1611,1.36734693878,0.698,0.02,0.0,0.677,0.717,0.0,17.777,0.0
7,AP,1611,1.42857142857,0.703,0.02,0.0,0.682,0.721,0.0,17.777,0.0
8,AP,1611,1.48979591837,0.707,0.019,0.0,0.687,0.726,0.0,17.777,0.0
9,AP,1611,1.55102040816,0.712,0.019,0.0,0.693,0.731,0.0,17.777,0.0
10,AP,1611,1.61224489796,0.716,0.019,0.0,0.7,0.737,0.0,17.777,0.0
11,AP,1611,1.67346938776,0.721,0.019,0.0,0.703,0.741,0.0,17.777,0.0
12,AP,1611,1.73469387755,0.725,0.018,0.0,0.707,0.744,0.0,17.777,0.0
13,AP,1611,1.79591836735,0.729,0.018,0.0,0.71,0.747,0.0,17.777,0.0
14,AP,1611,1.85714285714,0.733,0.018,0.0,0.716,0.753,0.0,17.777,0.0
15,AP,1611,1.91836734694,0.738,0.018,0.0,0.72,0.756,0.0,17.777,0.0
16,AP,1611,1.97959183673,0.742,0.018,0.0,0.725,0.761,0.0,17.777,0.0
17,AP,1611,2.04081632653,0.746,0.018,0.0,0.728,0.764,0.0,17.777,0.0
18,AP,1611,2.10204081633,0.75,0.018,0.0,0.731,0.767,0.0,17.777,0.0
19,AP,1611,2.16326530612,0.754,0.018,0.0,0.736,0.773,0.0,17.777,0.0
20,AP,1611,2.22448979592,0.757,0.018,0.0,0.738,0.775,0.0,17.777,0.0
21,AP,1611,2.28571428571,0.761,0.018,0.0,0.743,0.779,0.0,17.777,0.0
22,AP,1611,2.34693877551,0.765,0.018,0.0,0.747,0.784,0.0,17.777,0.0
23,AP,1611,2.40816326531,0.769,0.019,0.0,0.75,0.787,0.0,17.777,0.0
24,AP,1611,2.4693877551,0.772,0.019,0.0,0.754,0.791,0.0,17.777,0.0
25,AP,1611,2.5306122449,0.776,0.019,0.0,0.757,0.794,0.0,17.777,0.0
26,AP,1611,2.59183673469,0.78,0.019,0.0,0.761,0.799,0.0,17.777,0.0
27,AP,1611,2.65306122449,0.783,0.019,0.0,0.763,0.802,0.0,17.777,0.0
28,AP,1611,2.71428571429,0.787,0.019,0.0,0.767,0.806,0.0,17.777,0.0
29,AP,1611,2.77551020408,0.79,0.02,0.0,0.771,0.809,0.0,17.777,0.0
30,AP,1611,2.83673469388,0.793,0.02,0.0,0.774,0.813,0.0,17.777,0.0
31,AP,1611,2.89795918367,0.797,0.02,0.0,0.776,0.816,0.0,17.777,0.0
32,AP,1611,2.95918367347,0.8,0.02,0.0,0.779,0.819,0.0,17.777,0.0
33,AP,1611,3.02040816327,0.803,0.02,0.0,0.782,0.822,0.0,17.777,0.0
34,AP,1611,3.08163265306,0.806,0.021,0.0,0.785,0.826,0.0,17.777,0.0
35,AP,1611,3.14285714286,0.809,0.021,0.0,0.789,0.83,0.0,17.777,0.0
36,AP,1611,3.20408163265,0.812,0.021,0.0,0.792,0.833,0.0,17.777,0.0
37,AP,1611,3.26530612245,0.815,0.021,0.0,0.795,0.837,0.0,17.777,0.0
38,AP,1611,3.32653061224,0.818,0.021,0.0,0.798,0.84,0.0,17.777,0.0
39,AP,1611,3.38775510204,0.821,0.022,0.0,0.8,0.843,0.0,17.777,0.0
40,AP,1611,3.44897959184,0.824,0.022,0.0,0.803,0.846,0.0,17.777,0.0
41,AP,1611,3.51020408163,0.827,0.022,0.0,0.805,0.849,0.0,17.777,0.0
42,AP,1611,3.57142857143,0.83,0.022,0.0,0.809,0.853,0.0,17.777,0.0
43,AP,1611,3.63265306122,0.832,0.022,0.0,0.81,0.854,0.0,17.777,0.0
44,AP,1611,3.69387755102,0.835,0.023,0.0,0.816,0.861,0.0,17.777,0.0
45,AP,1611,3.75510204082,0.838,0.023,0.0,0.819,0.864,0.0,17.777,0.0
46,AP,1611,3.81632653061,0.84,0.023,0.0,0.821,0.866,0.0,17.777,0.0
47,AP,1611,3.87755102041,0.843,0.023,0.0,0.823,0.869,0.0,17.777,0.0
48,AP,1611,3.9387755102,0.845,0.023,0.0,0.826,0.872,0.0,17.777,0.0
49,AP,1611,4.0,0.848,0.023,0.0,0.829,0.875,0.0,17.777,0.0
50,AP,1612,1.0,0.739,0.023,0.0,0.717,0.763,0.0,20.177,0.0
51,AP,1612,1.0612244898,0.746,0.022,0.0,0.726,0.77,0.0,20.177,0.0
52,AP,1612,1.12244897959,0.753,0.022,0.0,0.734,0.777,0.0,20.177,0.0
53,AP,1612,1.18367346939,0.76,0.021,0.0,0.742,0.784,0.0,20.177,0.0
54,AP,1612,1.24489795918,0.767,0.02,0.0,0.749,0.789,0.0,20.177,0.0
55,AP,1612,1.30612244898,0.773,0.02,0.0,0.755,0.795,0.0,20.177,0.0
56,AP,1612,1.36734693878,0.78,0.019,0.0,0.762,0.8,0.0,20.177,0.0
57,AP,1612,1.42857142857,0.786,0.019,0.0,0.768,0.806,0.0,20.177,0.0
58,AP,1612,1.48979591837,0.792,0.019,0.0,0.776,0.813,0.0,20.177,0.0
59,AP,1612,1.55102040816,0.798,0.018,0.0,0.782,0.818,0.0,20.177,0.0
60,AP,1612,1.61224489796,0.804,0.018,0.0,0.789,0.824,0.0,20.177,0.0
61,AP,1612,1.67346938776,0.81,0.018,0.0,0.795,0.829,0.0,20.177,0.0
62,AP,1612,1.73469387755,0.815,0.017,0.0,0.8,0.834,0.0,20.177,0.0
63,AP,1612,1.79591836735,0.821,0.017,0.0,0.805,0.839,0.0,20.177,0.0
64,AP,1612,1.85714285714,0.826,0.017,0.0,0.811,0.844,0.0,20.177,0.0
65,AP,1612,1.91836734694,0.831,0.017,0.0,0.814,0.848,0.0,20.177,0.0
66,AP,1612,1.97959183673,0.836,0.017,0.0,0.82,0.854,0.0,20.177,0.0
67,AP,1612,2.04081632653,0.841,0.016,0.0,0.825,0.858,0.0,20.177,0.0
68,AP,1612,2.10204081633,0.846,0.016,0.0,0.831,0.863,0.0,20.177,0.0
69,AP,1612,2.16326530612,0.85,0.016,0.0,0.836,0.868,0.0,20.177,0.0
70,AP,1612,2.22448979592,0.855,0.016,0.0,0.839,0.872,0.0,20.177,0.0
71,AP,1612,2.28571428571,0.859,0.016,0.0,0.844,0.876,0.0,20.177,0.0
72,AP,1612,2.34693877551,0.863,0.016,0.0,0.848,0.88,0.0,20.177,0.0
73,AP,1612,2.40816326531,0.867,0.016,0.0,0.854,0.885,0.0,20.177,0.0
74,AP,1612,2.4693877551,0.871,0.016,0.0,0.858,0.889,0.0,20.177,0.0
75,AP,1612,2.5306122449,0.875,0.016,0.0,0.862,0.893,0.0,20.177,0.0
76,AP,1612,2.59183673469,0.879,0.016,0.0,0.866,0.897,0.0,20.177,0.0
77,AP,1612,2.65306122449,0.883,0.016,0.0,0.869,0.9,0.0,20.177,0.0
78,AP,1612,2.71428571429,0.886,0.016,0.0,0.873,0.904,0.0,20.177,0.0
79,AP,1612,2.77551020408,0.89,0.016,0.0,0.876,0.907,0.0,20.177,0.0
80,AP,1612,2.83673469388,0.893,0.016,0.0,0.88,0.911,0.0,20.177,0.0
81,AP,1612,2.89795918367,0.896,0.015,0.0,0.884,0.915,0.0,20.177,0.0
82,AP,1612,2.95918367347,0.9,0.015,0.0,0.888,0.918,0.0,20.177,0.0
83,AP,1612,3.02040816327,0.903,0.015,0.0,0.89,0.92,0.0,20.177,0.0
84,AP,1612,3.08163265306,0.906,0.015,0.0,0.893,0.923,0.0,20.177,0.0
85,AP,1612,3.14285714286,0.909,0.015,0.0,0.896,0.926,0.0,20.177,0.0
86,AP,1612,3.20408163265,0.911,0.015,0.0,0.899,0.928,0.0,20.177,0.0
87,AP,1612,3.26530612245,0.914,0.015,0.0,0.902,0.931,0.0,20.177,0.0
88,AP,1612,3.32653061224,0.917,0.015,0.0,0.904,0.934,0.0,20.177,0.0
89,AP,1612,3.38775510204,0.919,0.015,0.0,0.907,0.936,0.0,20.177,0.0
90,AP,1612,3.44897959184,0.922,0.015,0.0,0.91,0.939,0.0,20.177,0.0
91,AP,1612,3.51020408163,0.924,0.015,0.0,0.912,0.94,0.0,20.177,0.0
92,AP,1612,3.57142857143,0.927,0.014,0.0,0.915,0.943,0.0,20.177,0.0
93,AP,1612,3.63265306122,0.929,0.014,0.0,0.917,0.945,0.0,20.177,0.0
94,AP,1612,3.69387755102,0.931,0.014,0.0,0.92,0.947,0.0,20.177,0.0
95,AP,1612,3.75510204082,0.933,0.014,0.0,0.922,0.95,0.0,20.177,0.0
96,AP,1612,3.81632653061,0.935,0.014,0.0,0.924,0.951,0.0,20.177,0.0
97,AP,1612,3.87755102041,0.937,0.014,0.0,0.927,0.953,0.0,20.177,0.0
98,AP,1612,3.9387755102,0.939,0.014,0.0,0.929,0.955,0.0,20.177,0.0
99,AP,1612,4.0,0.941,0.014,0.0,0.93,0.957,0.0,20.177,0.0
100,AP,1613,1.0,0.777,0.021,0.0,0.757,0.8,0.0,20.121,0.0
101,AP,1613,1.0612244898,0.786,0.021,0.0,0.767,0.808,0.0,20.121,0.0
102,AP,1613,1.12244897959,0.795,0.02,0.0,0.776,0.815,0.0,20.121,0.0
103,AP,1613,1.18367346939,0.804,0.019,0.0,0.785,0.823,0.0,20.121,0.0
104,AP,1613,1.24489795918,0.813,0.018,0.0,0.794,0.831,0.0,20.121,0.0
105,AP,1613,1.30612244898,0.821,0.018,0.0,0.803,0.838,0.0,20.121,0.0
106,AP,1613,1.36734693878,0.829,0.017,0.0,0.811,0.846,0.0,20.121,0.0
107,AP,1613,1.42857142857,0.836,0.017,0.0,0.818,0.852,0.0,20.121,0.0
108,AP,1613,1.48979591837,0.844,0.016,0.0,0.828,0.861,0.0,20.121,0.0
109,AP,1613,1.55102040816,0.851,0.016,0.0,0.835,0.867,0.0,20.121,0.0
110,AP,1613,1.61224489796,0.857,0.016,0.0,0.842,0.873,0.0,20.121,0.0
111,AP,1613,1.67346938776,0.864,0.015,0.0,0.849,0.88,0.0,20.121,0.0
112,AP,1613,1.73469387755,0.87,0.015,0.0,0.857,0.887,0.0,20.121,0.0
113,AP,1613,1.79591836735,0.876,0.015,0.0,0.86,0.89,0.0,20.121,0.0
114,AP,1613,1.85714285714,0.882,0.015,0.0,0.867,0.896,0.0,20.121,0.0
115,AP,1613,1.91836734694,0.887,0.014,0.0,0.875,0.903,0.0,20.121,0.0
116,AP,1613,1.97959183673,0.892,0.014,0.0,0.879,0.907,0.0,20.121,0.0
117,AP,1613,2.04081632653,0.897,0.014,0.0,0.885,0.912,0.0,20.121,0.0
118,AP,1613,2.10204081633,0.902,0.014,0.0,0.889,0.917,0.0,20.121,0.0
119,AP,1613,2.16326530612,0.907,0.014,0.0,0.894,0.921,0.0,20.121,0.0
120,AP,1613,2.22448979592,0.911,0.013,0.0,0.9,0.926,0.0,20.121,0.0
121,AP,1613,2.28571428571,0.915,0.013,0.0,0.904,0.931,0.0,20.121,0.0
122,AP,1613,2.34693877551,0.919,0.013,0.0,0.908,0.933,0.0,20.121,0.0
123,AP,1613,2.40816326531,0.923,0.013,0.0,0.911,0.937,0.0,20.121,0.0
124,AP,1613,2.4693877551,0.927,0.013,0.0,0.916,0.94,0.0,20.121,0.0
125,AP,1613,2.5306122449,0.93,0.012,0.0,0.919,0.943,0.0,20.121,0.0
126,AP,1613,2.59183673469,0.933,0.012,0.0,0.923,0.946,0.0,20.121,0.0
127,AP,1613,2.65306122449,0.937,0.012,0.0,0.928,0.951,0.0,20.121,0.0
128,AP,1613,2.71428571429,0.94,0.012,0.0,0.931,0.954,0.0,20.121,0.0
129,AP,1613,2.77551020408,0.942,0.011,0.0,0.933,0.956,0.0,20.121,0.0
130,AP,1613,2.83673469388,0.945,0.011,0.0,0.937,0.959,0.0,20.121,0.0
131,AP,1613,2.89795918367,0.948,0.011,0.0,0.939,0.961,0.0,20.121,0.0
132,AP,1613,2.95918367347,0.95,0.011,0.0,0.942,0.963,0.0,20.121,0.0
133,AP,1613,3.02040816327,0.953,0.011,0.0,0.944,0.965,0.0,20.121,0.0
134,AP,1613,3.08163265306,0.955,0.01,0.0,0.948,0.968,0.0,20.121,0.0
135,AP,1613,3.14285714286,0.957,0.01,0.0,0.95,0.97,0.0,20.121,0.0
136,AP,1613,3.20408163265,0.959,0.01,0.0,0.952,0.971,0.0,20.121,0.0
137,AP,1613,3.26530612245,0.961,0.01,0.0,0.954,0.973,0.0,20.121,0.0
138,AP,1613,3.32653061224,0.963,0.009,0.0,0.956,0.975,0.0,20.121,0.0
139,AP,1613,3.38775510204,0.965,0.009,0.0,0.958,0.976,0.0,20.121,0.0
140,AP,1613,3.44897959184,0.966,0.009,0.0,0.96,0.977,0.0,20.121,0.0
141,AP,1613,3.51020408163,0.968,0.009,0.0,0.962,0.979,0.0,20.121,0.0
142,AP,1613,3.57142857143,0.969,0.009,0.0,0.963,0.979,0.0,20.121,0.0
143,AP,1613,3.63265306122,0.971,0.008,0.0,0.965,0.981,0.0,20.121,0.0
144,AP,1613,3.69387755102,0.972,0.008,0.0,0.966,0.982,0.0,20.121,0.0
145,AP,1613,3.75510204082,0.974,0.008,0.0,0.968,0.983,0.0,20.121,0.0
146,AP,1613,3.81632653061,0.975,0.008,0.0,0.97,0.984,0.0,20.121,0.0
147,AP,1613,3.87755102041,0.976,0.007,0.0,0.971,0.985,0.0,20.121,0.0
148,AP,1613,3.9387755102,0.977,0.007,0.0,0.972,0.986,0.0,20.121,0.0
149,AP,1613,4.0,0.978,0.007,0.0,0.974,0.987,0.0,20.121,0.0
150,AP,1614,1.0,0.793,0.02,0.0,0.775,0.814,0.0,18.484,0.0
151,AP,1614,1.0612244898,0.801,0.019,0.0,0.785,0.822,0.0,18.484,0.0
152,AP,1614,1.12244897959,0.809,0.018,0.0,0.791,0.827,0.0,18.484,0.0
153,AP,1614,1.18367346939,0.817,0.018,0.0,0.802,0.836,0.0,18.484,0.0
154,AP,1614,1.24489795918,0.825,0.017,0.0,0.809,0.842,0.0,18.484,0.0
155,AP,1614,1.30612244898,0.832,0.017,0.0,0.818,0.85,0.0,18.484,0.0
156,AP,1614,1.36734693878,0.839,0.016,0.0,0.824,0.856,0.0,18.484,0.0
157,AP,1614,1.42857142857,0.846,0.016,0.0,0.832,0.863,0.0,18.484,0.0
158,AP,1614,1.48979591837,0.853,0.015,0.0,0.838,0.868,0.0,18.484,0.0
159,AP,1614,1.55102040816,0.859,0.015,0.0,0.846,0.875,0.0,18.484,0.0
160,AP,1614,1.61224489796,0.865,0.015,0.0,0.851,0.88,0.0,18.484,0.0
161,AP,1614,1.67346938776,0.871,0.014,0.0,0.857,0.885,0.0,18.484,0.0
162,AP,1614,1.73469387755,0.877,0.014,0.0,0.862,0.89,0.0,18.484,0.0
163,AP,1614,1.79591836735,0.882,0.014,0.0,0.867,0.895,0.0,18.484,0.0
164,AP,1614,1.85714285714,0.887,0.014,0.0,0.875,0.902,0.0,18.484,0.0
165,AP,1614,1.91836734694,0.892,0.014,0.0,0.881,0.908,0.0,18.484,0.0
166,AP,1614,1.97959183673,0.897,0.013,0.0,0.885,0.911,0.0,18.484,0.0
167,AP,1614,2.04081632653,0.902,0.013,0.0,0.89,0.916,0.0,18.484,0.0
168,AP,1614,2.10204081633,0.906,0.013,0.0,0.895,0.92,0.0,18.484,0.0
169,AP,1614,2.16326530612,0.91,0.013,0.0,0.899,0.925,0.0,18.484,0.0
170,AP,1614,2.22448979592,0.914,0.013,0.0,0.903,0.928,0.0,18.484,0.0
171,AP,1614,2.28571428571,0.918,0.012,0.0,0.907,0.932,0.0,18.484,0.0
172,AP,1614,2.34693877551,0.922,0.012,0.0,0.911,0.935,0.0,18.484,0.0
173,AP,1614,2.40816326531,0.925,0.012,0.0,0.915,0.939,0.0,18.484,0.0
174,AP,1614,2.4693877551,0.929,0.012,0.0,0.918,0.942,0.0,18.484,0.0
175,AP,1614,2.5306122449,0.932,0.012,0.0,0.922,0.945,0.0,18.484,0.0
176,AP,1614,2.59183673469,0.935,0.011,0.0,0.925,0.948,0.0,18.484,0.0
177,AP,1614,2.65306122449,0.938,0.011,0.0,0.928,0.95,0.0,18.484,0.0
178,AP,1614,2.71428571429,0.941,0.011,0.0,0.931,0.953,0.0,18.484,0.0
179,AP,1614,2.77551020408,0.943,0.011,0.0,0.934,0.955,0.0,18.484,0.0
180,AP,1614,2.83673469388,0.946,0.011,0.0,0.937,0.958,0.0,18.484,0.0
181,AP,1614,2.89795918367,0.948,0.01,0.0,0.939,0.959,0.0,18.484,0.0
182,AP,1614,2.95918367347,0.951,0.01,0.0,0.942,0.962,0.0,18.484,0.0
183,AP,1614,3.02040816327,0.953,0.01,0.0,0.944,0.964,0.0,18.484,0.0
184,AP,1614,3.08163265306,0.955,0.01,0.0,0.946,0.965,0.0,18.484,0.0
185,AP,1614,3.14285714286,0.957,0.01,0.0,0.949,0.968,0.0,18.484,0.0
186,AP,1614,3.20408163265,0.959,0.009,0.0,0.951,0.969,0.0,18.484,0.0
187,AP,1614,3.26530612245,0.961,0.009,0.0,0.953,0.971,0.0,18.484,0.0
188,AP,1614,3.32653061224,0.963,0.009,0.0,0.955,0.972,0.0,18.484,0.0
189,AP,1614,3.38775510204,0.964,0.009,0.0,0.957,0.974,0.0,18.484,0.0
190,AP,1614,3.44897959184,0.966,0.009,0.0,0.959,0.975,0.0,18.484,0.0
191,AP,1614,3.51020408163,0.967,0.008,0.0,0.96,0.977,0.0,18.484,0.0
192,AP,1614,3.57142857143,0.969,0.008,0.0,0.962,0.978,0.0,18.484,0.0
193,AP,1614,3.63265306122,0.97,0.008,0.0,0.964,0.979,0.0,18.484,0.0
194,AP,1614,3.69387755102,0.972,0.008,0.0,0.965,0.98,0.0,18.484,0.0
195,AP,1614,3.75510204082,0.973,0.008,0.0,0.966,0.981,0.0,18.484,0.0
196,AP,1614,3.81632653061,0.974,0.007,0.0,0.968,0.982,0.0,18.484,0.0
197,AP,1614,3.87755102041,0.975,0.007,0.0,0.969,0.983,0.0,18.484,0.0
198,AP,1614,3.9387755102,0.976,0.007,0.0,0.971,0.984,0.0,18.484,0.0
199,AP,1614,4.0,0.977,0.007,0.0,0.972,0.985,0.0,18.484,0.0
200,AP,1625,1.0,0.58,0.026,0.0,0.554,0.604,0.0,23.154,0.0
201,AP,1625,1.0612244898,0.586,0.025,0.0,0.561,0.61,0.0,23.154,0.0
202,AP,1625,1.12244897959,0.592,0.025,0.0,0.57,0.618,0.0,23.154,0.0
203,AP,1625,1.18367346939,0.598,0.024,0.0,0.576,0.623,0.0,23.154,0.0
204,AP,1625,1.24489795918,0.604,0.023,0.0,0.583,0.629,0.0,23.154,0.0
205,AP,1625,1.30612244898,0.61,0.023,0.0,0.59,0.634,0.0,23.154,0.0
206,AP,1625,1.36734693878,0.616,0.022,0.0,0.598,0.641,0.0,23.154,0.0
207,AP,1625,1.42857142857,0.621,0.022,0.0,0.603,0.646,0.0,23.154,0.0
208,AP,1625,1.48979591837,0.627,0.021,0.0,0.607,0.65,0.0,23.154,0.0
209,AP,1625,1.55102040816,0.633,0.021,0.0,0.614,0.655,0.0,23.154,0.0
210,AP,1625,1.61224489796,0.639,0.02,0.0,0.617,0.657,0.0,23.154,0.0
211,AP,1625,1.67346938776,0.644,0.02,0.0,0.622,0.662,0.0,23.154,0.0
212,AP,1625,1.73469387755,0.65,0.02,0.0,0.628,0.667,0.0,23.154,0.0
213,AP,1625,1.79591836735,0.655,0.02,0.0,0.635,0.673,0.0,23.154,0.0
214,AP,1625,1.85714285714,0.661,0.019,0.0,0.642,0.68,0.0,23.154,0.0
215,AP,1625,1.91836734694,0.666,0.019,0.0,0.647,0.685,0.0,23.154,0.0
216,AP,1625,1.97959183673,0.671,0.019,0.0,0.652,0.69,0.0,23.154,0.0
217,AP,1625,2.04081632653,0.677,0.019,0.0,0.659,0.696,0.0,23.154,0.0
218,AP,1625,2.10204081633,0.682,0.019,0.0,0.663,0.7,0.0,23.154,0.0
219,AP,1625,2.16326530612,0.687,0.019,0.0,0.668,0.706,0.0,23.154,0.0
220,AP,1625,2.22448979592,0.692,0.019,0.0,0.673,0.711,0.0,23.154,0.0
221,AP,1625,2.28571428571,0.697,0.019,0.0,0.678,0.716,0.0,23.154,0.0
222,AP,1625,2.34693877551,0.702,0.019,0.0,0.682,0.721,0.0,23.154,0.0
223,AP,1625,2.40816326531,0.707,0.019,0.0,0.686,0.725,0.0,23.154,0.0
224,AP,1625,2.4693877551,0.712,0.02,0.0,0.691,0.73,0.0,23.154,0.0
225,AP,1625,2.5306122449,0.717,0.02,0.0,0.696,0.735,0.0,23.154,0.0
226,AP,1625,2.59183673469,0.722,0.02,0.0,0.7,0.74,0.0,23.154,0.0
227,AP,1625,2.65306122449,0.726,0.02,0.0,0.707,0.748,0.0,23.154,0.0
228,AP,1625,2.71428571429,0.731,0.02,0.0,0.712,0.752,0.0,23.154,0.0
229,AP,1625,2.77551020408,0.735,0.021,0.0,0.715,0.756,0.0,23.154,0.0
230,AP,1625,2.83673469388,0.74,0.021,0.0,0.719,0.761,0.0,23.154,0.0
231,AP,1625,2.89795918367,0.744,0.021,0.0,0.723,0.765,0.0,23.154,0.0
232,AP,1625,2.95918367347,0.748,0.021,0.0,0.727,0.77,0.0,23.154,0.0
233,AP,1625,3.02040816327,0.753,0.022,0.0,0.733,0.776,0.0,23.154,0.0
234,AP,1625,3.08163265306,0.757,0.022,0.0,0.734,0.778,0.0,23.154,0.0
235,AP,1625,3.14285714286,0.761,0.022,0.0,0.74,0.784,0.0,23.154,0.0
236,AP,1625,3.20408163265,0.765,0.022,0.0,0.744,0.788,0.0,23.154,0.0
237,AP,1625,3.26530612245,0.769,0.023,0.0,0.747,0.792,0.0,23.154,0.0
238,AP,1625,3.32653061224,0.773,0.023,0.0,0.75,0.796,0.0,23.154,0.0
239,AP,1625,3.38775510204,0.777,0.023,0.0,0.755,0.801,0.0,23.154,0.0
240,AP,1625,3.44897959184,0.781,0.023,0.0,0.76,0.806,0.0,23.154,0.0
241,AP,1625,3.51020408163,0.784,0.024,0.0,0.76,0.807,0.0,23.154,0.0
242,AP,1625,3.57142857143,0.788,0.024,0.0,0.765,0.812,0.0,23.154,0.0
243,AP,1625,3.63265306122,0.791,0.024,0.0,0.768,0.816,0.0,23.154,0.0
244,AP,1625,3.69387755102,0.795,0.024,0.0,0.772,0.82,0.0,23.154,0.0
245,AP,1625,3.75510204082,0.798,0.025,0.0,0.775,0.824,0.0,23.154,0.0
246,AP,1625,3.81632653061,0.802,0.025,0.0,0.779,0.828,0.0,23.154,0.0
247,AP,1625,3.87755102041,0.805,0.025,0.0,0.782,0.832,0.0,23.154,0.0
248,AP,1625,3.9387755102,0.809,0.025,0.0,0.785,0.835,0.0,23.154,0.0
249,AP,1625,4.0,0.812,0.025,0.0,0.787,0.837,0.0,23.154,0.0
250,AP,1627,1.0,0.61,0.024,0.0,0.586,0.634,0.0,16.023,0.0
251,AP,1627,1.0612244898,0.614,0.024,0.0,0.591,0.637,0.0,16.023,0.0
252,AP,1627,1.12244897959,0.618,0.023,0.0,0.597,0.642,0.0,16.023,0.0
253,AP,1627,1.18367346939,0.622,0.023,0.0,0.6,0.645,0.0,16.023,0.0
254,AP,1627,1.24489795918,0.626,0.022,0.0,0.604,0.648,0.0,16.023,0.0
255,AP,1627,1.30612244898,0.63,0.022,0.0,0.611,0.654,0.0,16.023,0.0
256,AP,1627,1.36734693878,0.634,0.021,0.0,0.615,0.657,0.0,16.023,0.0
257,AP,1627,1.42857142857,0.637,0.021,0.0,0.617,0.659,0.0,16.023,0.0
258,AP,1627,1.48979591837,0.641,0.02,0.0,0.623,0.664,0.0,16.023,0.0
259,AP,1627,1.55102040816,0.645,0.02,0.0,0.625,0.665,0.0,16.023,0.0
260,AP,1627,1.61224489796,0.649,0.02,0.0,0.629,0.668,0.0,16.023,0.0
261,AP,1627,1.67346938776,0.653,0.02,0.0,0.634,0.673,0.0,16.023,0.0
262,AP,1627,1.73469387755,0.656,0.019,0.0,0.637,0.676,0.0,16.023,0.0
263,AP,1627,1.79591836735,0.66,0.019,0.0,0.641,0.679,0.0,16.023,0.0
264,AP,1627,1.85714285714,0.664,0.019,0.0,0.645,0.683,0.0,16.023,0.0
265,AP,1627,1.91836734694,0.667,0.019,0.0,0.649,0.687,0.0,16.023,0.0
266,AP,1627,1.97959183673,0.671,0.019,0.0,0.652,0.69,0.0,16.023,0.0
267,AP,1627,2.04081632653,0.674,0.019,0.0,0.657,0.695,0.0,16.023,0.0
268,AP,1627,2.10204081633,0.678,0.019,0.0,0.661,0.698,0.0,16.023,0.0
269,AP,1627,2.16326530612,0.681,0.019,0.0,0.664,0.702,0.0,16.023,0.0
270,AP,1627,2.22448979592,0.685,0.019,0.0,0.665,0.703,0.0,16.023,0.0
271,AP,1627,2.28571428571,0.688,0.019,0.0,0.669,0.708,0.0,16.023,0.0
272,AP,1627,2.34693877551,0.691,0.02,0.0,0.673,0.712,0.0,16.023,0.0
273,AP,1627,2.40816326531,0.695,0.02,0.0,0.676,0.715,0.0,16.023,0.0
274,AP,1627,2.4693877551,0.698,0.02,0.0,0.677,0.717,0.0,16.023,0.0
275,AP,1627,2.5306122449,0.701,0.02,0.0,0.683,0.723,0.0,16.023,0.0
276,AP,1627,2.59183673469,0.705,0.021,0.0,0.685,0.725,0.0,16.023,0.0
277,AP,1627,2.65306122449,0.708,0.021,0.0,0.688,0.729,0.0,16.023,0.0
278,AP,1627,2.71428571429,0.711,0.021,0.0,0.691,0.732,0.0,16.023,0.0
279,AP,1627,2.77551020408,0.714,0.021,0.0,0.694,0.735,0.0,16.023,0.0
280,AP,1627,2.83673469388,0.717,0.022,0.0,0.697,0.739,0.0,16.023,0.0
281,AP,1627,2.89795918367,0.72,0.022,0.0,0.699,0.742,0.0,16.023,0.0
282,AP,1627,2.95918367347,0.723,0.022,0.0,0.701,0.744,0.0,16.023,0.0
283,AP,1627,3.02040816327,0.726,0.023,0.0,0.705,0.749,0.0,16.023,0.0
284,AP,1627,3.08163265306,0.729,0.023,0.0,0.709,0.754,0.0,16.023,0.0
285,AP,1627,3.14285714286,0.732,0.023,0.0,0.711,0.757,0.0,16.023,0.0
286,AP,1627,3.20408163265,0.735,0.024,0.0,0.713,0.76,0.0,16.023,0.0
287,AP,1627,3.26530612245,0.738,0.024,0.0,0.714,0.761,0.0,16.023,0.0
288,AP,1627,3.32653061224,0.741,0.024,0.0,0.715,0.762,0.0,16.023,0.0
289,AP,1627,3.38775510204,0.744,0.025,0.0,0.719,0.767,0.0,16.023,0.0
290,AP,1627,3.44897959184,0.747,0.025,0.0,0.721,0.771,0.0,16.023,0.0
291,AP,1627,3.51020408163,0.749,0.026,0.0,0.722,0.772,0.0,16.023,0.0
292,AP,1627,3.57142857143,0.752,0.026,0.0,0.724,0.775,0.0,16.023,0.0
293,AP,1627,3.63265306122,0.755,0.026,0.0,0.726,0.778,0.0,16.023,0.0
294,AP,1627,3.69387755102,0.757,0.027,0.0,0.734,0.786,0.0,16.023,0.0
295,AP,1627,3.75510204082,0.76,0.027,0.0,0.735,0.788,0.0,16.023,0.0
296,AP,1627,3.81632653061,0.763,0.027,0.0,0.738,0.792,0.0,16.023,0.0
