"","sid","condition","block_index","date","time","trialnum","stimulus_label","response_label","stimulus","trialdur","regimen","day","correct"
"1940","1653","label",1,"2013-11-15","17:36:17.111",20,4,4,69,2.503095,"SA",4,TRUE
"1941","1653","label",1,"2013-11-15","17:36:19.643",21,2,2,31,2.770103,"SA",4,TRUE
"1942","1653","label",1,"2013-11-15","17:36:22.440",22,1,3,19,2.570837,"SA",4,FALSE
"1943","1653","label",1,"2013-11-15","17:36:25.050",23,2,2,28,2.636503,"SA",4,TRUE
"1944","1653","label",1,"2013-11-15","17:36:27.707",24,3,3,46,2.702982,"SA",4,TRUE
"1945","1653","label",1,"2013-11-15","17:36:30.441",25,4,3,64,3.453524,"SA",4,FALSE
"1946","1653","label",1,"2013-11-15","17:36:33.926",26,3,1,44,4.318839,"SA",4,FALSE
"1947","1653","label",1,"2013-11-15","17:36:38.286",27,2,3,38,3.703528,"SA",4,FALSE
"1948","1653","label",1,"2013-11-15","17:36:42.021",28,4,3,63,4.353445,"SA",4,FALSE
"1949","1653","label",1,"2013-11-15","17:36:46.397",29,3,3,45,2.436363,"SA",4,TRUE
"1950","1653","label",1,"2013-11-15","17:36:48.866",30,1,2,9,2.486984,"SA",4,FALSE
"1951","1653","label",2,"2013-11-15","17:37:5.134",1,4,2,58,8.51548,"SA",4,FALSE
"1952","1653","label",2,"2013-11-15","17:37:13.713",2,4,4,60,2.751371,"SA",4,TRUE
"1953","1653","label",2,"2013-11-15","17:37:16.510",3,3,2,52,7.194343,"SA",4,FALSE
"1954","1653","label",2,"2013-11-15","17:37:23.746",4,2,1,34,3.745043,"SA",4,FALSE
"1955","1653","label",2,"2013-11-15","17:37:27.528",5,3,2,53,3.48362,"SA",4,FALSE
"1956","1653","label",2,"2013-11-15","17:37:31.044",6,2,4,30,2.669643,"SA",4,FALSE
"1957","1653","label",2,"2013-11-15","17:37:33.732",7,2,1,28,2.41932,"SA",4,FALSE
"1958","1653","label",2,"2013-11-15","17:37:36.185",8,4,3,66,2.653537,"SA",4,FALSE
"1959","1653","label",2,"2013-11-15","17:37:38.873",9,3,3,54,4.219729,"SA",4,TRUE
"1960","1653","label",2,"2013-11-15","17:37:43.124",10,2,1,34,2.403703,"SA",4,FALSE
"1961","1653","label",2,"2013-11-15","17:37:45.561",11,1,1,11,2.453577,"SA",4,TRUE
"1962","1653","label",2,"2013-11-15","17:37:48.046",12,1,1,6,4.018698,"SA",4,TRUE
"1963","1653","label",2,"2013-11-15","17:37:52.094",13,1,2,15,3.717371,"SA",4,FALSE
"1964","1653","label",2,"2013-11-15","17:37:55.844",14,3,3,46,2.748033,"SA",4,TRUE
"1965","1653","label",2,"2013-11-15","17:37:58.626",15,1,2,12,3.716738,"SA",4,FALSE
"1966","1653","label",2,"2013-11-15","17:38:2.376",16,4,4,70,2.436311,"SA",4,TRUE
"1967","1653","label",2,"2013-11-15","17:38:4.845",17,4,1,68,4.89906,"SA",4,FALSE
"1968","1653","label",2,"2013-11-15","17:38:9.784",18,2,2,38,2.653462,"SA",4,TRUE
"1969","1653","label",2,"2013-11-15","17:38:12.456",19,4,4,71,3.0867,"SA",4,TRUE
"1970","1653","label",2,"2013-11-15","17:38:15.581",20,1,1,17,2.603891,"SA",4,TRUE
"1971","1653","label",2,"2013-11-15","17:38:18.207",21,1,2,1,2.837114,"SA",4,FALSE
"1972","1653","label",2,"2013-11-15","17:38:21.082",22,1,2,2,2.369329,"SA",4,FALSE
"1973","1653","label",2,"2013-11-15","17:38:23.473",23,3,2,41,2.353811,"SA",4,FALSE
"1974","1653","label",2,"2013-11-15","17:38:25.864",24,2,2,25,2.60341,"SA",4,TRUE
"1975","1653","label",2,"2013-11-15","17:38:28.489",25,3,1,40,3.319097,"SA",4,FALSE
"1976","1653","label",2,"2013-11-15","17:38:31.849",26,2,2,29,2.730883,"SA",4,TRUE
"1977","1653","label",2,"2013-11-15","17:38:34.615",27,1,1,7,2.386871,"SA",4,TRUE
"1978","1653","label",2,"2013-11-15","17:38:37.037",28,4,4,65,2.969372,"SA",4,TRUE
"1979","1653","label",2,"2013-11-15","17:38:40.038",29,3,3,55,2.765461,"SA",4,TRUE
"1980","1653","label",2,"2013-11-15","17:38:42.835",30,3,1,44,2.519756,"SA",4,FALSE
"1981","1653","label",3,"2013-11-15","17:38:56.118",1,3,4,55,2.904048,"SA",4,FALSE
"1982","1653","label",3,"2013-11-15","17:38:59.087",2,4,3,59,4.152894,"SA",4,FALSE
"1983","1653","label",3,"2013-11-15","17:39:3.275",3,2,2,28,2.843158,"SA",4,TRUE
"1984","1653","label",3,"2013-11-15","17:39:6.151",4,3,3,56,3.579738,"SA",4,TRUE
"1985","1653","label",3,"2013-11-15","17:39:9.776",5,1,1,13,2.749712,"SA",4,TRUE
"1986","1653","label",3,"2013-11-15","17:39:12.558",6,1,2,19,2.586251,"SA",4,FALSE
"1987","1653","label",3,"2013-11-15","17:39:15.168",7,1,3,9,2.718912,"SA",4,FALSE
"1988","1653","label",3,"2013-11-15","17:39:17.918",8,2,2,21,3.402642,"SA",4,TRUE
"1989","1653","label",3,"2013-11-15","17:39:21.356",9,2,1,33,3.119561,"SA",4,FALSE
"1990","1653","label",3,"2013-11-15","17:39:24.497",10,2,2,25,3.020526,"SA",4,TRUE
"1991","1653","label",3,"2013-11-15","17:39:27.560",11,2,2,31,2.42076,"SA",4,TRUE
"1992","1653","label",3,"2013-11-15","17:39:29.998",12,1,1,15,4.653384,"SA",4,TRUE
"1993","1653","label",3,"2013-11-15","17:39:34.686",13,2,1,33,2.882669,"SA",4,FALSE
"1994","1653","label",3,"2013-11-15","17:39:37.608",14,4,1,65,4.89518,"SA",4,FALSE
"1995","1653","label",3,"2013-11-15","17:39:42.547",15,1,1,9,2.486211,"SA",4,TRUE
"1996","1653","label",3,"2013-11-15","17:39:45.063",16,2,2,25,2.335708,"SA",4,TRUE
"1997","1653","label",3,"2013-11-15","17:39:47.422",17,4,3,63,2.83757,"SA",4,FALSE
"1998","1653","label",3,"2013-11-15","17:39:50.282",18,3,4,40,2.820062,"SA",4,FALSE
"1999","1653","label",3,"2013-11-15","17:39:53.142",19,4,4,66,2.253142,"SA",4,TRUE
"2000","1653","label",3,"2013-11-15","17:39:55.423",20,3,3,56,3.037103,"SA",4,TRUE
"2001","1653","label",3,"2013-11-15","17:39:58.486",21,4,4,58,3.120377,"SA",4,TRUE
"2002","1653","label",3,"2013-11-15","17:40:1.643",22,3,2,40,3.116419,"SA",4,FALSE
"2003","1653","label",3,"2013-11-15","17:40:4.784",23,3,2,54,2.954112,"SA",4,FALSE
"2004","1653","label",3,"2013-11-15","17:40:7.769",24,3,2,44,2.303779,"SA",4,FALSE
"2005","1653","label",3,"2013-11-15","17:40:10.113",25,1,1,1,2.585194,"SA",4,TRUE
"2006","1653","label",3,"2013-11-15","17:40:12.723",26,1,1,17,2.536813,"SA",4,TRUE
"2007","1653","label",3,"2013-11-15","17:40:15.286",27,1,1,4,2.28634,"SA",4,TRUE
"2008","1653","label",3,"2013-11-15","17:40:17.614",28,2,2,37,3.085295,"SA",4,TRUE
"2009","1653","label",3,"2013-11-15","17:40:20.724",29,4,3,58,2.620601,"SA",4,FALSE
"2010","1653","label",3,"2013-11-15","17:40:23.380",30,4,3,62,2.753225,"SA",4,FALSE
"2011","1653","label",4,"2013-11-15","17:40:36.101",1,4,3,63,2.810997,"SA",4,FALSE
"2012","1653","label",4,"2013-11-15","17:40:38.976",2,3,3,53,3.820331,"SA",4,TRUE
"2013","1653","label",4,"2013-11-15","17:40:42.836",3,3,3,41,3.02874,"SA",4,TRUE
"2014","1653","label",4,"2013-11-15","17:40:45.899",4,2,2,37,2.428402,"SA",4,TRUE
"2015","1653","label",4,"2013-11-15","17:40:48.368",5,1,1,1,2.450587,"SA",4,TRUE
"2016","1653","label",4,"2013-11-15","17:40:50.853",6,3,4,55,2.467838,"SA",4,FALSE
"2017","1653","label",4,"2013-11-15","17:40:53.353",7,3,1,54,3.984357,"SA",4,FALSE
"2018","1653","label",4,"2013-11-15","17:40:57.370",8,4,1,64,3.253575,"SA",4,FALSE
"2019","1653","label",4,"2013-11-15","17:41:0.651",9,2,1,23,2.515959,"SA",4,FALSE
"2020","1653","label",4,"2013-11-15","17:41:3.199",10,2,2,25,2.653464,"SA",4,TRUE
"2021","1653","label",4,"2013-11-15","17:41:5.886",11,4,3,67,2.916068,"SA",4,FALSE
"2022","1653","label",4,"2013-11-15","17:41:8.840",12,2,2,37,2.535607,"SA",4,TRUE
"2023","1653","label",4,"2013-11-15","17:41:11.403",13,4,4,57,2.720967,"SA",4,TRUE
"2024","1653","label",4,"2013-11-15","17:41:14.153",14,1,2,16,3.220883,"SA",4,FALSE
"2025","1653","label",4,"2013-11-15","17:41:17.404",15,1,2,20,2.403045,"SA",4,FALSE
"2026","1653","label",4,"2013-11-15","17:41:19.842",16,4,4,62,2.853238,"SA",4,TRUE
"2027","1653","label",4,"2013-11-15","17:41:22.717",17,3,3,50,3.636528,"SA",4,TRUE
"2028","1653","label",4,"2013-11-15","17:41:26.389",18,4,4,61,5.00341,"SA",4,TRUE
"2029","1653","label",4,"2013-11-15","17:41:31.421",19,1,3,5,3.220209,"SA",4,FALSE
"2030","1653","label",4,"2013-11-15","17:41:34.672",20,2,2,35,2.58414,"SA",4,TRUE
"2031","1653","label",4,"2013-11-15","17:41:37.282",21,4,4,68,2.519995,"SA",4,TRUE
"2032","1653","label",4,"2013-11-15","17:41:39.844",22,2,2,26,3.468783,"SA",4,TRUE
"2033","1653","label",4,"2013-11-15","17:41:43.345",23,1,1,12,2.619476,"SA",4,TRUE
"2034","1653","label",4,"2013-11-15","17:41:45.986",24,2,3,29,5.902805,"SA",4,FALSE
"2035","1653","label",4,"2013-11-15","17:41:51.924",25,3,2,41,2.686373,"SA",4,FALSE
"2036","1653","label",4,"2013-11-15","17:41:54.643",26,1,1,1,2.9536,"SA",4,TRUE
"2037","1653","label",4,"2013-11-15","17:41:57.628",27,2,2,30,2.837126,"SA",4,TRUE
"2038","1653","label",4,"2013-11-15","17:42:0.488",28,1,1,7,3.203517,"SA",4,TRUE
"2039","1653","label",4,"2013-11-15","17:42:3.723",29,4,2,62,2.68726,"SA",4,FALSE
"2040","1653","label",4,"2013-11-15","17:42:6.442",30,1,1,6,2.553914,"SA",4,TRUE
"2041","1657","label",1,"2013-11-21","15:23:6.385",1,2,2,33,4.930493,"AP",4,TRUE
"2042","1657","label",1,"2013-11-21","15:23:11.384",2,2,3,27,3.202717,"AP",4,FALSE
"2043","1657","label",1,"2013-11-21","15:23:14.617",3,3,3,50,3.277851,"AP",4,TRUE
"2044","1657","label",1,"2013-11-21","15:23:17.945",4,3,2,43,3.611158,"AP",4,FALSE
"2045","1657","label",1,"2013-11-21","15:23:21.585",5,1,3,12,4.450278,"AP",4,FALSE
"2046","1657","label",1,"2013-11-21","15:23:26.069",6,4,4,71,2.783251,"AP",4,TRUE
"2047","1657","label",1,"2013-11-21","15:23:28.881",7,4,3,68,2.847728,"AP",4,FALSE
"2048","1657","label",1,"2013-11-21","15:23:31.772",8,4,3,60,2.633766,"AP",4,FALSE
"2049","1657","label",1,"2013-11-21","15:23:34.428",9,1,2,14,4.685979,"AP",4,FALSE
"2050","1657","label",1,"2013-11-21","15:23:39.162",10,1,2,7,3.910619,"AP",4,FALSE
"2051","1657","label",1,"2013-11-21","15:23:43.099",11,2,4,39,2.468905,"AP",4,FALSE
"2052","1657","label",1,"2013-11-21","15:23:45.598",12,4,3,58,3.853685,"AP",4,FALSE
"2053","1657","label",1,"2013-11-21","15:23:49.473",13,2,3,25,3.253401,"AP",4,FALSE
"2054","1657","label",1,"2013-11-21","15:23:52.770",14,3,2,53,2.73301,"AP",4,FALSE
"2055","1657","label",1,"2013-11-21","15:23:55.519",15,1,2,2,3.620695,"AP",4,FALSE
"2056","1657","label",1,"2013-11-21","15:23:59.175",16,3,2,48,2.803669,"AP",4,FALSE
"2057","1657","label",1,"2013-11-21","15:24:2.003",17,4,3,69,2.718931,"AP",4,FALSE
"2058","1657","label",1,"2013-11-21","15:24:4.768",18,4,3,67,2.600143,"AP",4,FALSE
"2059","1657","label",1,"2013-11-21","15:24:7.393",19,1,1,3,3.918634,"AP",4,TRUE
"2060","1657","label",1,"2013-11-21","15:24:11.346",20,3,2,47,3.002084,"AP",4,FALSE
"2061","1657","label",1,"2013-11-21","15:24:14.377",21,3,3,45,3.169565,"AP",4,TRUE
"2062","1657","label",1,"2013-11-21","15:24:17.580",22,3,2,49,3.25376,"AP",4,FALSE
"2063","1657","label",1,"2013-11-21","15:24:20.861",23,1,3,12,2.6115,"AP",4,FALSE
"2064","1657","label",1,"2013-11-21","15:24:23.501",24,2,2,23,3.286755,"AP",4,TRUE
"2065","1657","label",1,"2013-11-21","15:24:26.829",25,2,2,38,2.603788,"AP",4,TRUE
"2066","1657","label",1,"2013-11-21","15:24:29.454",26,2,3,32,2.536913,"AP",4,FALSE
"2067","1657","label",1,"2013-11-21","15:24:32.016",27,4,3,59,3.053282,"AP",4,FALSE
"2068","1657","label",1,"2013-11-21","15:24:35.109",28,3,2,49,4.369102,"AP",4,FALSE
"2069","1657","label",1,"2013-11-21","15:24:39.500",29,1,2,19,3.085074,"AP",4,FALSE
"2070","1657","label",1,"2013-11-21","15:24:42.624",30,4,2,68,3.586593,"AP",4,FALSE
"2071","1657","label",2,"2013-11-21","15:24:55.889",1,1,1,1,3.122816,"AP",4,TRUE
"2072","1657","label",2,"2013-11-21","15:24:59.060",2,3,2,51,2.472182,"AP",4,FALSE
"2073","1657","label",2,"2013-11-21","15:25:1.576",3,3,3,49,3.744355,"AP",4,TRUE
"2074","1657","label",2,"2013-11-21","15:25:5.356",4,2,2,35,2.660055,"AP",4,TRUE
"2075","1657","label",2,"2013-11-21","15:25:8.059",5,2,2,39,2.464262,"AP",4,TRUE
"2076","1657","label",2,"2013-11-21","15:25:10.559",6,4,3,62,2.735532,"AP",4,FALSE
"2077","1657","label",2,"2013-11-21","15:25:13.324",7,2,2,25,2.987398,"AP",4,TRUE
"2078","1657","label",2,"2013-11-21","15:25:16.340",8,3,3,54,3.052885,"AP",4,TRUE
"2079","1657","label",2,"2013-11-21","15:25:19.418",9,2,3,36,2.602901,"AP",4,FALSE
"2080","1657","label",2,"2013-11-21","15:25:22.058",10,1,1,10,3.003425,"AP",4,TRUE
"2081","1657","label",2,"2013-11-21","15:25:25.089",11,1,2,2,2.619393,"AP",4,FALSE
"2082","1657","label",2,"2013-11-21","15:25:27.729",12,4,2,65,2.551426,"AP",4,FALSE
"2083","1657","label",2,"2013-11-21","15:25:30.323",13,3,1,43,2.699627,"AP",4,FALSE
"2084","1657","label",2,"2013-11-21","15:25:33.057",14,1,2,12,3.536252,"AP",4,FALSE
"2085","1657","label",2,"2013-11-21","15:25:36.619",15,3,2,46,2.752941,"AP",4,FALSE
"2086","1657","label",2,"2013-11-21","15:25:39.431",16,2,3,26,2.722552,"AP",4,FALSE
"2087","1657","label",2,"2013-11-21","15:25:42.181",17,3,2,52,2.983288,"AP",4,FALSE
"2088","1657","label",2,"2013-11-21","15:25:45.196",18,2,3,31,4.53693,"AP",4,FALSE
"2089","1657","label",2,"2013-11-21","15:25:49.774",19,4,4,68,4.050712,"AP",4,TRUE
"2090","1657","label",2,"2013-11-21","15:25:53.852",20,2,2,24,3.232474,"AP",4,TRUE
"2091","1657","label",2,"2013-11-21","15:25:57.117",21,4,4,66,3.903706,"AP",4,TRUE
"2092","1657","label",2,"2013-11-21","15:26:1.054",22,4,3,57,3.336232,"AP",4,FALSE
"2093","1657","label",2,"2013-11-21","15:26:4.413",23,4,4,69,2.801996,"AP",4,TRUE
"2094","1657","label",2,"2013-11-21","15:26:7.241",24,4,3,67,2.553282,"AP",4,FALSE
"2095","1657","label",2,"2013-11-21","15:26:9.835",25,1,2,19,2.748752,"AP",4,FALSE
"2096","1657","label",2,"2013-11-21","15:26:12.616",26,1,2,2,2.602698,"AP",4,FALSE
"2097","1657","label",2,"2013-11-21","15:26:15.240",27,3,3,55,2.870609,"AP",4,TRUE
"2098","1657","label",2,"2013-11-21","15:26:18.146",28,3,2,48,2.569518,"AP",4,FALSE
"2099","1657","label",2,"2013-11-21","15:26:20.740",29,2,2,32,3.236703,"AP",4,TRUE
"2100","1657","label",2,"2013-11-21","15:26:24.005",30,1,1,7,3.519982,"AP",4,TRUE
"2101","1657","label",3,"2013-11-21","15:26:37.394",1,3,3,48,2.876533,"AP",4,TRUE
"2102","1657","label",3,"2013-11-21","15:26:40.332",2,4,1,58,2.50202,"AP",4,FALSE
"2103","1657","label",3,"2013-11-21","15:26:42.878",3,3,4,55,3.051745,"AP",4,FALSE
"2104","1657","label",3,"2013-11-21","15:26:45.972",4,3,2,44,2.628992,"AP",4,FALSE
"2105","1657","label",3,"2013-11-21","15:26:48.628",5,4,3,61,2.766723,"AP",4,FALSE
"2106","1657","label",3,"2013-11-21","15:26:51.424",6,4,4,66,3.002369,"AP",4,TRUE
"2107","1657","label",3,"2013-11-21","15:26:54.455",7,1,3,10,2.536658,"AP",4,FALSE
"2108","1657","label",3,"2013-11-21","15:26:57.033",8,2,2,27,2.601799,"AP",4,TRUE
"2109","1657","label",3,"2013-11-21","15:26:59.658",9,4,3,67,2.635622,"AP",4,FALSE
"2110","1657","label",3,"2013-11-21","15:27:2.330",10,4,4,71,2.599571,"AP",4,TRUE
"2111","1657","label",3,"2013-11-21","15:27:4.954",11,3,3,50,2.486677,"AP",4,TRUE
"2112","1657","label",3,"2013-11-21","15:27:7.485",12,3,2,44,2.498181,"AP",4,FALSE
"2113","1657","label",3,"2013-11-21","15:27:10.016",13,1,2,5,2.800069,"AP",4,FALSE
"2114","1657","label",3,"2013-11-21","15:27:12.844",14,3,2,47,2.469915,"AP",4,FALSE
"2115","1657","label",3,"2013-11-21","15:27:15.344",15,1,1,1,2.486962,"AP",4,TRUE
"2116","1657","label",3,"2013-11-21","15:27:17.859",16,3,4,55,2.969533,"AP",4,FALSE
"2117","1657","label",3,"2013-11-21","15:27:20.859",17,2,2,32,3.270338,"AP",4,TRUE
"2118","1657","label",3,"2013-11-21","15:27:24.156",18,2,3,24,2.569354,"AP",4,FALSE
"2119","1657","label",3,"2013-11-21","15:27:26.749",19,4,3,64,2.770112,"AP",4,FALSE
"2120","1657","label",3,"2013-11-21","15:27:29.561",20,4,3,57,3.00337,"AP",4,FALSE
"2121","1657","label",3,"2013-11-21","15:27:32.592",21,2,2,37,2.636961,"AP",4,TRUE
"2122","1657","label",3,"2013-11-21","15:27:35.248",22,2,3,28,2.503272,"AP",4,FALSE
"2123","1657","label",3,"2013-11-21","15:27:37.795",23,2,3,31,2.902939,"AP",4,FALSE
"2124","1657","label",3,"2013-11-21","15:27:40.716",24,1,2,12,2.503194,"AP",4,FALSE
"2125","1657","label",3,"2013-11-21","15:27:43.247",25,4,3,67,2.585727,"AP",4,FALSE
"2126","1657","label",3,"2013-11-21","15:27:45.872",26,2,3,27,2.686556,"AP",4,FALSE
"2127","1657","label",3,"2013-11-21","15:27:48.591",27,1,1,2,3.202705,"AP",4,TRUE
"2128","1657","label",3,"2013-11-21","15:27:51.825",28,2,3,30,2.698994,"AP",4,FALSE
"2129","1657","label",3,"2013-11-21","15:27:54.559",29,1,1,1,2.93725,"AP",4,TRUE
"2130","1657","label",3,"2013-11-21","15:27:57.512",30,1,3,16,2.602489,"AP",4,FALSE
"2131","1657","label",4,"2013-11-21","15:28:8.761",1,3,2,47,2.941109,"AP",4,FALSE
"2132","1657","label",4,"2013-11-21","15:28:11.760",2,4,1,61,3.736758,"AP",4,FALSE
"2133","1657","label",4,"2013-11-21","15:28:15.541",3,3,3,44,2.643596,"AP",4,TRUE
"2134","1657","label",4,"2013-11-21","15:28:18.229",4,3,2,43,2.928252,"AP",4,FALSE
"2135","1657","label",4,"2013-11-21","15:28:21.182",5,1,2,19,2.98278,"AP",4,FALSE
"2136","1657","label",4,"2013-11-21","15:28:24.197",6,3,2,54,2.736254,"AP",4,FALSE
"2137","1657","label",4,"2013-11-21","15:28:26.978",7,2,3,28,2.942274,"AP",4,FALSE
"2138","1657","label",4,"2013-11-21","15:28:29.947",8,3,3,47,2.587564,"AP",4,TRUE
"2139","1657","label",4,"2013-11-21","15:28:32.572",9,2,3,32,2.651015,"AP",4,FALSE
"2140","1657","label",4,"2013-11-21","15:28:35.244",10,1,1,10,3.15345,"AP",4,TRUE
"2141","1657","label",4,"2013-11-21","15:28:38.431",11,3,2,44,3.099554,"AP",4,FALSE
"2142","1657","label",4,"2013-11-21","15:28:41.572",12,1,2,20,2.985219,"AP",4,FALSE
"2143","1657","label",4,"2013-11-21","15:28:44.587",13,4,3,59,2.635076,"AP",4,FALSE
"2144","1657","label",4,"2013-11-21","15:28:47.259",14,4,4,70,2.583065,"AP",4,TRUE
"2145","1657","label",4,"2013-11-21","15:28:49.868",15,1,3,1,2.652566,"AP",4,FALSE
"2146","1657","label",4,"2013-11-21","15:28:52.540",16,1,3,8,3.587349,"AP",4,FALSE
"2147","1657","label",4,"2013-11-21","15:28:56.165",17,4,4,67,2.787163,"AP",4,TRUE
"2148","1657","label",4,"2013-11-21","15:28:58.977",18,4,4,66,2.986005,"AP",4,TRUE
"2149","1657","label",4,"2013-11-21","15:29:1.993",19,4,3,59,2.653177,"AP",4,FALSE
"2150","1657","label",4,"2013-11-21","15:29:4.680",20,2,2,39,3.152827,"AP",4,TRUE
"2151","1657","label",4,"2013-11-21","15:29:7.868",21,1,3,11,2.635738,"AP",4,FALSE
"2152","1657","label",4,"2013-11-21","15:29:10.539",22,2,3,25,2.73604,"AP",4,FALSE
"2153","1657","label",4,"2013-11-21","15:29:13.305",23,2,3,31,4.035932,"AP",4,FALSE
"2154","1657","label",4,"2013-11-21","15:29:17.367",24,2,2,38,2.603344,"AP",4,TRUE
"2155","1657","label",4,"2013-11-21","15:29:19.992",25,2,2,37,2.770145,"AP",4,TRUE
"2156","1657","label",4,"2013-11-21","15:29:22.805",26,3,2,48,2.570222,"AP",4,FALSE
"2157","1657","label",4,"2013-11-21","15:29:25.398",27,4,2,63,2.619827,"AP",4,FALSE
"2158","1657","label",4,"2013-11-21","15:29:28.054",28,2,1,26,2.753393,"AP",4,FALSE
"2159","1657","label",4,"2013-11-21","15:29:30.836",29,1,1,2,2.586615,"AP",4,TRUE
"2160","1657","label",4,"2013-11-21","15:29:33.445",30,3,3,52,2.536334,"AP",4,TRUE
"2161","1658","label",1,"2013-11-22","13:20:16.128",1,1,2,9,8.916591,"SA",4,FALSE
"2162","1658","label",1,"2013-11-22","13:20:25.126",2,2,2,23,3.352064,"SA",4,TRUE
"2163","1658","label",1,"2013-11-22","13:20:28.522",3,1,2,7,4.90941,"SA",4,FALSE
"2164","1658","label",1,"2013-11-22","13:20:33.483",4,2,3,27,3.942749,"SA",4,FALSE
"2165","1658","label",1,"2013-11-22","13:20:37.458",5,4,3,70,3.481049,"SA",4,FALSE
"2166","1658","label",1,"2013-11-22","13:20:40.979",6,3,2,44,3.39721,"SA",4,FALSE
"2167","1658","label",1,"2013-11-22","13:20:44.422",7,1,2,7,2.784519,"SA",4,FALSE
"2168","1658","label",1,"2013-11-22","13:20:47.239",8,3,2,47,4.568409,"SA",4,FALSE
"2169","1658","label",1,"2013-11-22","13:20:51.856",9,1,2,15,5.099852,"SA",4,FALSE
"2170","1658","label",1,"2013-11-22","13:20:56.989",10,2,2,23,2.900791,"SA",4,TRUE
"2171","1658","label",1,"2013-11-22","13:20:59.931",11,4,4,70,3.717918,"SA",4,TRUE
"2172","1658","label",1,"2013-11-22","13:21:3.687",12,4,1,58,10.380483,"SA",4,FALSE
"2173","1658","label",1,"2013-11-22","13:21:14.125",13,1,3,10,2.712785,"SA",4,FALSE
"2174","1658","label",1,"2013-11-22","13:21:16.863",14,3,3,40,3.150839,"SA",4,TRUE
"2175","1658","label",1,"2013-11-22","13:21:20.056",15,2,2,35,2.631722,"SA",4,TRUE
"2176","1658","label",1,"2013-11-22","13:21:22.732",16,4,1,67,2.950814,"SA",4,FALSE
"2177","1658","label",1,"2013-11-22","13:21:25.721",17,1,2,5,2.600777,"SA",4,FALSE
"2178","1658","label",1,"2013-11-22","13:21:28.350",18,4,3,66,2.335503,"SA",4,FALSE
"2179","1658","label",1,"2013-11-22","13:21:30.729",19,3,3,49,2.816711,"SA",4,TRUE
"2180","1658","label",1,"2013-11-22","13:21:33.577",20,4,4,69,3.752534,"SA",4,TRUE
"2181","1658","label",1,"2013-11-22","13:21:37.364",21,2,2,31,2.734674,"SA",4,TRUE
"2182","1658","label",1,"2013-11-22","13:21:40.150",22,1,4,19,2.54726,"SA",4,FALSE
"2183","1658","label",1,"2013-11-22","13:21:42.731",23,2,2,28,2.318834,"SA",4,TRUE
"2184","1658","label",1,"2013-11-22","13:21:45.077",24,3,3,46,2.848716,"SA",4,TRUE
"2185","1658","label",1,"2013-11-22","13:21:47.970",25,4,4,64,2.584308,"SA",4,TRUE
"2186","1658","label",1,"2013-11-22","13:21:50.581",26,3,2,44,2.902949,"SA",4,FALSE
"2187","1658","label",1,"2013-11-22","13:21:53.521",27,2,2,38,3.50363,"SA",4,TRUE
"2188","1658","label",1,"2013-11-22","13:21:57.055",28,4,1,63,3.300743,"SA",4,FALSE
"2189","1658","label",1,"2013-11-22","13:22:0.386",29,3,2,45,3.135182,"SA",4,FALSE
"2190","1658","label",1,"2013-11-22","13:22:3.560",30,1,4,9,4.035882,"SA",4,FALSE
"2191","1658","label",2,"2013-11-22","13:22:15.632",1,4,3,58,4.217061,"SA",4,FALSE
"2192","1658","label",2,"2013-11-22","13:22:19.917",2,4,3,60,2.918747,"SA",4,FALSE
"2193","1658","label",2,"2013-11-22","13:22:22.888",3,3,1,52,3.658088,"SA",4,FALSE
"2194","1658","label",2,"2013-11-22","13:22:26.579",4,2,1,34,2.512121,"SA",4,FALSE
"2195","1658","label",2,"2013-11-22","13:22:29.128",5,3,1,53,3.496815,"SA",4,FALSE
"2196","1658","label",2,"2013-11-22","13:22:32.662",6,2,2,30,2.436517,"SA",4,TRUE
"2197","1658","label",2,"2013-11-22","13:22:35.133",7,2,3,28,2.483885,"SA",4,FALSE
"2198","1658","label",2,"2013-11-22","13:22:37.650",8,4,3,66,3.521098,"SA",4,FALSE
"2199","1658","label",2,"2013-11-22","13:22:41.216",9,3,4,54,2.363886,"SA",4,FALSE
"2200","1658","label",2,"2013-11-22","13:22:43.608",10,2,2,34,2.386478,"SA",4,TRUE
"2201","1658","label",2,"2013-11-22","13:22:46.032",11,1,3,11,5.686598,"SA",4,FALSE
"2202","1658","label",2,"2013-11-22","13:22:51.755",12,1,3,6,2.800344,"SA",4,FALSE
"2203","1658","label",2,"2013-11-22","13:22:54.586",13,1,2,15,2.253698,"SA",4,FALSE
"2204","1658","label",2,"2013-11-22","13:22:56.869",14,3,4,46,3.387522,"SA",4,FALSE
"2205","1658","label",2,"2013-11-22","13:23:0.293",15,1,3,12,2.235534,"SA",4,FALSE
"2206","1658","label",2,"2013-11-22","13:23:2.561",16,4,2,70,2.770148,"SA",4,FALSE
"2207","1658","label",2,"2013-11-22","13:23:5.360",17,4,3,68,2.286887,"SA",4,FALSE
"2208","1658","label",2,"2013-11-22","13:23:7.674",18,2,4,38,2.653426,"SA",4,FALSE
"2209","1658","label",2,"2013-11-22","13:23:10.364",19,4,4,71,3.137199,"SA",4,TRUE
"2210","1658","label",2,"2013-11-22","13:23:13.523",20,1,3,17,2.454108,"SA",4,FALSE
"2211","1658","label",2,"2013-11-22","13:23:16.009",21,1,3,1,2.636847,"SA",4,FALSE
"2212","1658","label",2,"2013-11-22","13:23:18.683",22,1,2,2,2.787249,"SA",4,FALSE
